,game_id,season,time,home_scored,home_conceded,home_win,home_percentage,home_id,away_scored,away_conceded,away_win,away_percentage,away_id
1907,2013020825,20132014,2014-02-01 18:00:00+00:00,18,26,5,94.44444444444444,8,33,27,6,96.55172413793103,14
1486,2013020826,20132014,2014-02-01 20:00:00+00:00,29,28,6,96.42857142857143,21,18,30,2,82.05128205128204,7
2264,2013020827,20132014,2014-02-01 21:00:00+00:00,20,23,5,84.61538461538461,26,29,32,5,100.0,4
2614,2013020828,20132014,2014-02-02 00:00:00+00:00,38,35,7,88.46153846153845,10,25,30,5,85.71428571428571,9
2635,2013020829,20132014,2014-02-02 00:00:00+00:00,39,26,7,97.22222222222221,29,27,33,4,86.66666666666667,13
1382,2013020830,20132014,2014-02-02 01:00:00+00:00,38,23,7,90.32258064516128,19,25,35,3,91.17647058823529,18
2069,2013020832,20132014,2014-02-02 03:00:00+00:00,21,31,4,86.95652173913044,20,24,34,3,87.5,30
2237,2013020833,20132014,2014-02-02 03:00:00+00:00,41,22,8,96.15384615384616,24,24,36,2,100.0,25
1177,2013020834,20132014,2014-02-02 03:30:00+00:00,27,15,8,96.66666666666667,28,33,36,3,97.43589743589743,16
923,2013020835,20132014,2014-02-02 17:30:00+00:00,28,31,4,83.33333333333334,15,23,28,4,78.57142857142857,17
1742,2013020836,20132014,2014-02-02 18:00:00+00:00,16,26,4,94.28571428571428,8,25,29,4,96.7741935483871,52
2448,2013020837,20132014,2014-02-04 00:00:00+00:00,27,29,4,89.28571428571429,7,19,37,2,95.45454545454545,22
1080,2013020838,20132014,2014-02-04 00:00:00+00:00,39,24,9,96.0,5,26,31,5,95.83333333333334,9
2009,2013020839,20132014,2014-02-04 00:30:00+00:00,28,32,5,100.0,17,18,31,3,96.55172413793103,23
2319,2013020840,20132014,2014-02-04 00:30:00+00:00,25,24,5,92.0,1,31,36,5,96.42857142857143,21
1223,2013020841,20132014,2014-02-04 03:00:00+00:00,35,21,7,87.87878787878788,24,35,34,6,94.44444444444444,29
1373,2013020842,20132014,2014-02-04 03:30:00+00:00,16,24,4,83.33333333333334,26,31,31,3,91.17647058823529,16
1447,2013020843,20132014,2014-02-04 03:30:00+00:00,26,14,8,82.14285714285714,28,27,29,5,90.9090909090909,4
2405,2013020844,20132014,2014-02-05 00:00:00+00:00,36,21,7,96.42857142857143,6,16,30,3,90.625,23
2489,2013020845,20132014,2014-02-05 00:00:00+00:00,26,19,6,96.42857142857143,3,31,34,6,88.37209302325581,21
2555,2013020846,20132014,2014-02-05 00:00:00+00:00,34,25,7,92.5925925925926,12,26,28,5,96.55172413793103,52
2397,2013020847,20132014,2014-02-05 00:30:00+00:00,17,22,4,100.0,8,22,27,3,96.15384615384616,20
894,2013020848,20132014,2014-02-05 00:30:00+00:00,26,29,5,95.23809523809523,13,25,39,3,93.61702127659575,10
1699,2013020849,20132014,2014-02-05 00:30:00+00:00,28,31,4,96.42857142857143,15,35,31,7,100.0,2
2500,2013020850,20132014,2014-02-05 01:00:00+00:00,36,23,7,87.09677419354838,19,27,28,5,92.0,9
2418,2013020851,20132014,2014-02-05 01:00:00+00:00,28,24,6,97.14285714285714,30,31,26,6,92.3076923076923,14
914,2013020853,20132014,2014-02-06 00:30:00+00:00,25,30,3,85.29411764705883,7,30,30,6,96.0,5
2353,2013020854,20132014,2014-02-06 03:00:00+00:00,32,23,6,92.0,24,33,33,3,100.0,16
2321,2013020855,20132014,2014-02-06 03:30:00+00:00,23,15,7,95.0,28,25,33,3,90.47619047619048,25
1584,2013020856,20132014,2014-02-07 00:00:00+00:00,31,36,3,85.71428571428571,2,20,28,2,93.33333333333333,20
2409,2013020857,20132014,2014-02-07 00:00:00+00:00,29,19,6,93.54838709677419,3,20,35,3,97.22222222222221,22
939,2013020858,20132014,2014-02-07 00:00:00+00:00,37,31,6,97.43589743589743,4,30,36,6,94.11764705882352,21
834,2013020859,20132014,2014-02-07 00:00:00+00:00,23,28,3,94.44444444444444,15,26,23,6,86.66666666666667,52
1739,2013020860,20132014,2014-02-07 00:30:00+00:00,18,20,5,95.45454545454545,8,16,29,3,85.71428571428571,23
1933,2013020861,20132014,2014-02-07 00:30:00+00:00,34,29,6,93.75,9,17,34,2,91.66666666666666,7
1217,2013020862,20132014,2014-02-07 00:30:00+00:00,30,27,5,91.42857142857143,14,23,37,3,97.05882352941177,10
2345,2013020863,20132014,2014-02-07 00:30:00+00:00,27,28,5,93.75,13,27,32,4,95.83333333333334,17
2328,2013020864,20132014,2014-02-07 01:00:00+00:00,38,24,7,94.73684210526315,19,34,28,5,88.88888888888889,6
2017,2013020865,20132014,2014-02-07 01:00:00+00:00,27,23,6,88.88888888888889,30,26,35,3,91.66666666666666,18
1488,2013020866,20132014,2014-02-07 03:30:00+00:00,16,27,3,96.0,26,35,34,6,90.0,29
2282,2013020867,20132014,2014-02-08 00:00:00+00:00,24,23,5,95.0,1,20,36,3,91.66666666666666,22
841,2013020868,20132014,2014-02-08 00:00:00+00:00,38,23,9,92.6829268292683,5,36,21,8,89.65517241379311,3
1512,2013020869,20132014,2014-02-08 00:00:00+00:00,32,23,7,97.14285714285714,12,26,32,4,84.375,13
1514,2013020871,20132014,2014-02-08 03:30:00+00:00,22,15,7,90.47619047619048,28,32,31,6,93.61702127659575,29
1854,2013020872,20132014,2014-02-08 18:00:00+00:00,35,30,6,96.96969696969697,4,21,26,3,91.30434782608695,20
1417,2013020873,20132014,2014-02-08 19:00:00+00:00,36,25,7,90.32258064516128,19,26,26,5,88.46153846153845,52
828,2013020874,20132014,2014-02-08 20:00:00+00:00,35,21,7,92.85714285714286,6,28,29,5,83.33333333333334,9
729,2013020875,20132014,2014-02-08 23:00:00+00:00,40,33,8,96.96969696969697,10,15,32,2,87.5,23
883,2013020876,20132014,2014-02-08 23:00:00+00:00,32,20,7,86.95652173913044,12,28,36,4,96.875,8
2130,2013020877,20132014,2014-02-09 00:00:00+00:00,29,30,4,93.93939393939394,14,25,29,4,88.88888888888889,17
2453,2013020878,20132014,2014-02-09 00:00:00+00:00,30,35,3,87.5,2,27,34,6,93.93939393939394,21
1616,2013020879,20132014,2014-02-09 01:00:00+00:00,23,25,4,100.0,15,22,26,4,95.83333333333334,1
1351,2013020880,20132014,2014-02-09 01:00:00+00:00,31,28,6,82.6086956521739,18,34,23,8,94.73684210526315,24
1590,2013020881,20132014,2014-02-09 01:00:00+00:00,33,29,4,96.29629629629629,25,21,31,2,93.93939393939394,27
1732,2013020882,20132014,2014-02-27 00:30:00+00:00,25,35,2,87.87878787878788,7,34,27,5,80.76923076923077,6
2281,2013020883,20132014,2014-02-27 00:30:00+00:00,20,21,5,93.33333333333333,8,23,30,3,95.0,17
2161,2013020884,20132014,2014-02-27 03:00:00+00:00,35,27,7,81.48148148148148,21,17,26,2,86.20689655172413,26
718,2013020885,20132014,2014-02-27 03:30:00+00:00,26,32,4,100.0,23,28,22,7,97.14285714285714,19
1162,2013020886,20132014,2014-02-28 00:00:00+00:00,25,22,6,89.47368421052632,1,30,31,5,88.23529411764706,29
745,2013020887,20132014,2014-02-28 00:00:00+00:00,31,38,3,81.81818181818183,2,26,35,4,85.71428571428571,10
2260,2013020888,20132014,2014-02-28 00:00:00+00:00,27,17,6,96.875,3,30,27,4,91.66666666666666,16
1250,2013020889,20132014,2014-02-28 00:00:00+00:00,32,27,6,75.86206896551724,4,23,31,4,90.0,28
2056,2013020890,20132014,2014-02-28 00:00:00+00:00,38,26,8,82.75862068965517,5,30,36,4,84.375,8
1327,2013020891,20132014,2014-02-28 00:30:00+00:00,34,29,6,76.92307692307693,9,21,25,4,97.36842105263158,17
1542,2013020892,20132014,2014-02-28 00:30:00+00:00,25,29,4,84.375,13,28,36,3,88.23529411764706,15
1277,2013020893,20132014,2014-02-28 01:00:00+00:00,30,31,5,87.5,18,30,28,5,89.65517241379311,14
1607,2013020894,20132014,2014-02-28 01:00:00+00:00,39,30,7,94.44444444444444,52,21,30,2,93.10344827586206,27
1561,2013020895,20132014,2014-02-28 01:30:00+00:00,31,24,5,96.66666666666667,25,22,29,4,90.9090909090909,12
1249,2013020896,20132014,2014-02-28 02:30:00+00:00,25,32,5,91.66666666666666,20,21,27,3,100.0,26
1652,2013020897,20132014,2014-02-28 02:30:00+00:00,32,30,5,85.71428571428571,22,25,33,3,100.0,30
726,2013020898,20132014,2014-03-01 00:00:00+00:00,28,38,2,94.73684210526315,7,29,30,5,84.21052631578947,28
2343,2013020899,20132014,2014-03-01 02:00:00+00:00,34,30,6,95.23809523809523,21,22,31,2,87.87878787878788,27
1024,2013020900,20132014,2014-03-01 03:00:00+00:00,25,31,4,95.65217391304348,23,27,29,4,96.7741935483871,30
2062,2013020901,20132014,2014-03-01 03:00:00+00:00,28,22,5,100.0,24,25,21,6,94.73684210526315,19
900,2013020902,20132014,2014-03-01 18:00:00+00:00,37,23,7,87.09677419354838,6,30,35,4,94.73684210526315,15
2533,2013020903,20132014,2014-03-01 18:00:00+00:00,33,40,3,82.85714285714286,2,17,25,3,94.73684210526315,1
1213,2013020904,20132014,2014-03-01 18:00:00+00:00,31,33,5,94.28571428571428,4,37,23,8,87.09677419354838,3
1055,2013020905,20132014,2014-03-01 19:00:00+00:00,37,24,7,85.0,29,26,35,4,88.57142857142857,13
1574,2013020906,20132014,2014-03-01 20:00:00+00:00,27,29,5,85.0,18,26,26,5,97.5,52
1909,2013020907,20132014,2014-03-01 20:00:00+00:00,34,20,6,80.95238095238095,25,29,26,5,95.1219512195122,14
1605,2013020908,20132014,2014-03-01 21:00:00+00:00,16,23,4,96.0,26,22,31,4,93.33333333333333,12
1964,2013020909,20132014,2014-03-02 00:00:00+00:00,18,19,5,88.0,8,29,38,4,86.66666666666667,10
2277,2013020910,20132014,2014-03-02 01:00:00+00:00,32,23,6,96.875,16,35,26,7,87.5,5
2527,2013020911,20132014,2014-03-02 03:00:00+00:00,32,27,5,93.33333333333333,22,22,26,3,95.45454545454545,20
1572,2013020912,20132014,2014-03-02 17:30:00+00:00,24,22,5,86.11111111111111,15,28,28,5,86.20689655172413,4
1276,2013020913,20132014,2014-03-02 20:00:00+00:00,28,23,6,81.81818181818183,1,28,28,5,91.30434782608695,28
2544,2013020914,20132014,2014-03-02 20:00:00+00:00,32,43,3,85.29411764705883,2,27,40,3,92.10526315789474,13
1117,2013020915,20132014,2014-03-02 21:00:00+00:00,23,29,4,88.88888888888889,23,27,32,5,93.54838709677419,9
1362,2013020916,20132014,2014-03-03 00:00:00+00:00,26,16,6,81.81818181818183,3,32,30,4,92.85714285714286,6
965,2013020917,20132014,2014-03-03 01:00:00+00:00,36,31,6,91.17647058823529,21,29,26,5,87.87878787878788,14
2275,2013020919,20132014,2014-03-03 01:00:00+00:00,24,20,5,94.23076923076923,24,21,31,4,85.29411764705883,12
778,2013020920,20132014,2014-03-04 00:00:00+00:00,39,31,8,93.93939393939394,10,30,35,4,96.55172413793103,29
2452,2013020921,20132014,2014-03-04 01:00:00+00:00,34,20,6,91.30434782608695,25,18,35,2,92.3076923076923,7
1913,2013020922,20132014,2014-03-04 01:00:00+00:00,26,20,7,91.30434782608695,30,22,24,4,88.88888888888889,20
1001,2013020923,20132014,2014-03-04 03:30:00+00:00,16,23,4,94.44444444444444,26,35,37,5,90.9090909090909,8
746,2013020924,20132014,2014-03-05 00:00:00+00:00,36,22,7,95.83333333333334,6,31,41,4,92.10526315789474,13
1469,2013020925,20132014,2014-03-05 00:00:00+00:00,27,22,6,86.95652173913044,1,22,25,4,86.20689655172413,17
1235,2013020926,20132014,2014-03-05 00:00:00+00:00,40,22,8,93.93939393939394,29,20,31,2,80.0,25
2094,2013020927,20132014,2014-03-05 01:00:00+00:00,32,22,6,85.0,16,30,29,7,94.73684210526315,21
2607,2013020928,20132014,2014-03-05 01:00:00+00:00,34,23,7,88.23529411764706,19,26,29,4,89.28571428571429,14
905,2013020929,20132014,2014-03-05 01:00:00+00:00,25,30,4,84.21052631578947,18,32,28,6,94.73684210526315,5
1421,2013020930,20132014,2014-03-05 01:00:00+00:00,37,30,7,88.88888888888889,52,31,27,7,94.73684210526315,2
1463,2013020932,20132014,2014-03-05 02:30:00+00:00,27,27,4,94.44444444444444,22,29,33,5,90.0,9
2506,2013020933,20132014,2014-03-05 03:30:00+00:00,20,16,7,91.42857142857143,28,22,31,4,94.5945945945946,12
1885,2013020934,20132014,2014-03-06 00:00:00+00:00,25,21,5,89.65517241379311,3,29,40,3,94.5945945945946,10
1154,2013020935,20132014,2014-03-06 01:00:00+00:00,32,34,5,84.0,4,30,34,4,82.75862068965517,15
1740,2013020936,20132014,2014-03-06 02:30:00+00:00,24,30,5,96.7741935483871,20,28,36,4,85.71428571428571,9
719,2013020937,20132014,2014-03-06 03:00:00+00:00,28,23,5,90.32258064516128,24,32,34,5,92.85714285714286,8
1874,2013020938,20132014,2014-03-07 00:00:00+00:00,37,21,7,100.0,6,31,36,4,95.23809523809523,15
2029,2013020939,20132014,2014-03-07 00:00:00+00:00,33,29,6,92.6829268292683,52,23,26,4,94.44444444444444,26
1667,2013020940,20132014,2014-03-07 01:00:00+00:00,28,27,6,88.0,17,30,29,7,94.5945945945946,21
741,2013020941,20132014,2014-03-07 00:30:00+00:00,29,30,4,85.71428571428571,14,19,34,2,97.72727272727273,7
2273,2013020942,20132014,2014-03-07 01:00:00+00:00,27,24,5,95.65217391304348,16,29,31,5,81.81818181818183,29
1041,2013020943,20132014,2014-03-07 01:00:00+00:00,23,29,4,90.9090909090909,18,23,21,5,95.23809523809523,19
2253,2013020944,20132014,2014-03-07 01:30:00+00:00,32,20,6,96.96969696969697,25,14,35,1,72.72727272727273,23
2078,2013020946,20132014,2014-03-07 02:30:00+00:00,27,25,5,94.11764705882352,22,29,26,7,89.65517241379311,2
929,2013020947,20132014,2014-03-07 03:30:00+00:00,18,18,6,86.36363636363636,28,30,26,6,91.30434782608695,5
2061,2013020948,20132014,2014-03-08 00:00:00+00:00,31,23,6,93.02325581395348,12,37,24,8,91.66666666666666,3
1624,2013020949,20132014,2014-03-08 00:30:00+00:00,27,28,5,84.0,17,21,21,4,78.78787878787878,1
1588,2013020950,20132014,2014-03-08 00:30:00+00:00,28,28,4,100.0,13,19,31,3,95.45454545454545,7
984,2013020951,20132014,2014-03-08 02:00:00+00:00,28,29,6,88.46153846153845,20,26,26,6,82.6086956521739,2
934,2013020952,20132014,2014-03-08 03:00:00+00:00,22,26,4,88.23529411764706,24,32,29,6,93.54838709677419,5
1638,2013020953,20132014,2014-03-08 20:00:00+00:00,31,32,5,84.375,52,27,40,3,93.87755102040816,9
877,2013020954,20132014,2014-03-08 20:00:00+00:00,38,31,6,92.0,21,20,20,5,96.29629629629629,19
844,2013020955,20132014,2014-03-09 00:00:00+00:00,35,31,7,90.32258064516128,10,29,31,5,88.88888888888889,4
792,2013020956,20132014,2014-03-09 00:00:00+00:00,27,31,3,90.625,14,35,29,5,85.0,6
1848,2013020957,20132014,2014-03-09 00:00:00+00:00,29,22,7,87.87878787878788,1,21,30,4,83.87096774193549,12
1502,2013020958,20132014,2014-03-09 00:00:00+00:00,25,25,4,93.93939393939394,15,20,32,1,90.9090909090909,27
760,2013020959,20132014,2014-03-09 01:00:00+00:00,23,29,4,97.22222222222221,18,28,31,5,100.0,29
1873,2013020960,20132014,2014-03-09 01:30:00+00:00,36,17,7,91.42857142857143,25,28,26,5,89.47368421052632,30
2312,2013020961,20132014,2014-03-09 03:00:00+00:00,23,29,4,95.65217391304348,23,21,23,4,85.71428571428571,20
1263,2013020962,20132014,2014-03-09 03:00:00+00:00,23,20,7,100.0,28,30,33,5,87.87878787878788,8
1004,2013020963,20132014,2014-03-09 21:00:00+00:00,27,24,5,90.2439024390244,13,37,27,6,90.9090909090909,6
1225,2013020964,20132014,2014-03-09 23:30:00+00:00,29,38,2,93.54838709677419,7,29,26,4,95.23809523809523,16
1668,2013020965,20132014,2014-03-09 16:30:00+00:00,26,22,5,100.0,3,24,25,4,90.32258064516128,17
1450,2013020966,20132014,2014-03-10 00:00:00+00:00,28,20,8,90.9090909090909,30,17,21,5,89.47368421052632,19
2400,2013020967,20132014,2014-03-10 00:00:00+00:00,25,24,5,92.0,22,24,24,5,92.5925925925926,26
1546,2013020968,20132014,2014-03-10 23:00:00+00:00,25,23,5,85.0,15,30,27,6,93.93939393939394,5
1833,2013020969,20132014,2014-03-10 23:30:00+00:00,33,31,6,90.47619047619048,9,27,34,3,91.8918918918919,18
944,2013020970,20132014,2014-03-10 23:30:00+00:00,29,33,3,85.0,14,21,33,1,90.32258064516128,27
1345,2013020971,20132014,2014-04-10 00:30:00+00:00,37,22,8,92.0,25,18,22,6,97.05882352941177,29
749,2013020972,20132014,2014-03-11 01:00:00+00:00,36,29,6,94.28571428571428,21,28,23,6,91.17647058823529,52
1787,2013020973,20132014,2014-03-11 01:00:00+00:00,32,27,7,86.95652173913044,20,28,21,6,92.3076923076923,26
2375,2013020974,20132014,2014-03-11 02:00:00+00:00,21,25,5,77.77777777777779,23,27,29,5,83.33333333333334,2
996,2013020975,20132014,2014-03-11 02:00:00+00:00,22,26,4,86.95652173913044,24,31,36,4,97.72727272727273,10
1685,2013020976,20132014,2014-03-11 23:00:00+00:00,29,38,2,86.95652173913044,7,29,34,4,96.0,18
1827,2013020977,20132014,2014-03-11 23:00:00+00:00,35,32,6,92.3076923076923,4,23,27,3,96.7741935483871,1
942,2013020978,20132014,2014-03-11 23:00:00+00:00,27,26,5,96.0,12,37,23,8,91.42857142857143,3
2480,2013020979,20132014,2014-03-11 23:00:00+00:00,41,24,8,97.5,29,21,27,3,89.1891891891892,17
2006,2013020980,20132014,2014-03-11 23:30:00+00:00,25,28,4,88.46153846153845,13,23,33,2,96.875,27
2460,2013020981,20132014,2014-03-11 23:30:00+00:00,38,30,7,100.0,5,30,34,4,94.11764705882352,15
1789,2013020982,20132014,2014-03-12 00:00:00+00:00,33,25,7,90.0,19,20,29,2,93.33333333333333,25
843,2013020983,20132014,2014-03-12 00:00:00+00:00,26,22,7,88.46153846153845,30,20,33,3,90.32258064516128,22
1556,2013020984,20132014,2014-03-12 02:30:00+00:00,24,18,7,90.47619047619048,28,32,34,5,87.5,10
845,2013020985,20132014,2014-03-12 23:30:00+00:00,20,21,5,87.5,8,40,25,7,97.22222222222221,6
2306,2013020986,20132014,2014-03-12 23:30:00+00:00,32,33,5,93.93939393939394,52,14,38,1,94.11764705882352,23
837,2013020987,20132014,2014-03-13 01:30:00+00:00,35,28,6,94.87179487179486,21,26,24,4,89.65517241379311,16
2333,2013020988,20132014,2014-03-13 02:00:00+00:00,33,28,7,90.9090909090909,20,34,23,8,72.0,24
1096,2013020989,20132014,2014-03-13 23:00:00+00:00,36,20,7,95.45454545454545,6,25,29,3,90.0,27
1704,2013020990,20132014,2014-03-13 23:00:00+00:00,30,25,6,91.30434782608695,12,19,30,3,94.44444444444444,7
2304,2013020991,20132014,2014-03-13 23:00:00+00:00,42,23,8,88.88888888888889,29,29,26,6,92.10526315789474,28
2171,2013020992,20132014,2014-03-13 23:30:00+00:00,29,33,3,85.18518518518519,14,30,42,4,82.14285714285714,13
1724,2013020993,20132014,2014-03-14 00:00:00+00:00,29,26,6,92.0,19,22,31,4,83.78378378378379,22
2463,2013020994,20132014,2014-03-14 00:00:00+00:00,24,23,6,96.66666666666667,30,36,25,7,92.3076923076923,3
2334,2013020995,20132014,2014-03-14 02:30:00+00:00,17,22,5,89.65517241379311,26,30,37,4,95.1219512195122,10
2175,2013020996,20132014,2014-03-14 23:00:00+00:00,28,45,2,84.61538461538461,2,30,27,6,92.10526315789474,28
1713,2013020997,20132014,2014-03-14 23:00:00+00:00,24,24,4,92.6829268292683,15,14,36,2,80.95238095238095,23
1816,2013020998,20132014,2014-03-14 23:30:00+00:00,34,29,6,95.45454545454545,17,21,32,4,95.65217391304348,22
1212,2013020999,20132014,2014-03-14 23:30:00+00:00,25,29,4,90.32258064516128,13,24,26,4,80.95238095238095,1
2280,2013021000,20132014,2014-03-15 00:00:00+00:00,32,25,5,89.65517241379311,16,29,30,5,93.93939393939394,18
2112,2013021001,20132014,2014-03-15 00:00:00+00:00,31,30,5,82.6086956521739,52,35,22,7,93.75,3
1968,2013021002,20132014,2014-03-15 00:30:00+00:00,36,20,7,90.0,25,18,22,3,88.0,20
2479,2013021003,20132014,2014-03-15 01:00:00+00:00,37,28,7,81.81818181818183,21,31,28,7,89.47368421052632,24
1261,2013021004,20132014,2014-03-15 17:00:00+00:00,35,17,8,96.66666666666667,6,22,33,3,87.8048780487805,12
2523,2013021005,20132014,2014-03-15 17:00:00+00:00,33,30,6,100.0,4,30,25,7,90.0,5
1937,2013021006,20132014,2014-03-15 23:00:00+00:00,19,24,4,88.23529411764706,8,29,39,4,89.58333333333334,9
1054,2013021007,20132014,2014-03-15 23:00:00+00:00,31,33,4,100.0,14,25,28,4,90.625,1
2389,2013021008,20132014,2014-03-15 23:00:00+00:00,27,46,1,97.05882352941177,2,20,30,3,91.8918918918919,7
2652,2013021009,20132014,2014-03-16 00:00:00+00:00,23,26,4,84.61538461538461,18,19,21,6,96.7741935483871,19
1286,2013021010,20132014,2014-03-16 00:00:00+00:00,24,20,7,96.55172413793103,30,25,28,5,96.96969696969697,29
2361,2013021012,20132014,2014-03-16 02:30:00+00:00,15,23,4,90.0,26,34,30,7,97.36842105263158,24
1952,2013021013,20132014,2014-03-16 19:00:00+00:00,25,28,4,90.625,13,17,39,2,89.65517241379311,23
2401,2013021014,20132014,2014-03-16 19:00:00+00:00,27,25,5,93.10344827586206,15,28,37,4,90.625,10
1052,2013021015,20132014,2014-03-16 19:00:00+00:00,31,25,6,93.93939393939394,12,20,29,4,96.66666666666667,22
887,2013021016,20132014,2014-03-16 20:00:00+00:00,28,22,5,96.55172413793103,3,32,27,7,100.0,28
787,2013021017,20132014,2014-03-16 21:00:00+00:00,33,31,6,86.36363636363636,9,30,29,7,97.43589743589743,21
2065,2013021018,20132014,2014-03-16 23:00:00+00:00,27,38,2,93.75,7,29,34,5,100.0,8
950,2013021019,20132014,2014-03-16 16:30:00+00:00,36,27,7,88.57142857142857,5,31,33,5,86.95652173913044,4
2348,2013021020,20132014,2014-03-16 23:30:00+00:00,32,25,5,95.0,16,22,30,3,86.66666666666667,17
1753,2013021021,20132014,2014-03-17 00:00:00+00:00,28,33,4,92.5925925925926,52,21,28,3,79.41176470588235,25
1640,2013021022,20132014,2014-03-17 23:30:00+00:00,37,16,8,97.05882352941177,6,27,24,5,89.28571428571429,30
1555,2013021023,20132014,2014-03-17 23:30:00+00:00,33,31,5,89.28571428571429,14,20,33,3,86.66666666666667,23
933,2013021024,20132014,2014-03-18 00:00:00+00:00,33,27,6,94.11764705882352,19,25,20,6,92.0,52
1166,2013021025,20132014,2014-03-18 02:30:00+00:00,15,22,4,85.18518518518519,26,25,29,3,92.3076923076923,27
1034,2013021026,20132014,2014-03-18 23:00:00+00:00,33,26,7,87.09677419354838,1,43,26,7,91.66666666666666,6
825,2013021027,20132014,2014-03-18 23:00:00+00:00,27,41,2,72.72727272727273,2,26,27,4,100.0,30
951,2013021028,20132014,2014-03-18 23:00:00+00:00,34,29,6,96.96969696969697,5,18,33,2,84.375,25
2539,2013021029,20132014,2014-03-18 23:00:00+00:00,40,26,7,85.0,29,21,35,3,97.87234042553192,12
2036,2013021030,20132014,2014-03-18 23:30:00+00:00,23,24,5,89.28571428571429,8,28,26,7,85.71428571428571,21
2107,2013021031,20132014,2014-03-18 23:30:00+00:00,29,34,5,81.57894736842105,9,32,23,7,89.74358974358975,3
893,2013021032,20132014,2014-03-18 23:30:00+00:00,34,27,7,93.93939393939394,17,29,34,4,90.32258064516128,10
2552,2013021033,20132014,2014-03-18 23:30:00+00:00,31,26,6,92.0,4,27,25,4,91.8918918918919,16
2191,2013021034,20132014,2014-03-19 01:00:00+00:00,38,25,8,92.85714285714286,20,19,33,2,88.46153846153845,7
2127,2013021035,20132014,2014-03-19 01:30:00+00:00,25,23,5,96.55172413793103,22,31,30,6,83.33333333333334,18
712,2013021036,20132014,2014-03-19 02:00:00+00:00,21,28,3,90.0,24,29,32,4,95.55555555555556,15
1972,2013021037,20132014,2014-03-19 02:30:00+00:00,29,20,7,87.5,28,29,46,3,96.29629629629629,13
1163,2013021038,20132014,2014-03-19 23:00:00+00:00,38,27,8,83.33333333333334,10,26,30,4,92.3076923076923,14
1410,2013021039,20132014,2014-03-20 00:00:00+00:00,34,23,6,100.0,16,19,21,6,86.66666666666667,19
2623,2013021040,20132014,2014-03-20 00:00:00+00:00,32,33,4,85.18518518518519,52,28,30,6,81.48148148148148,21
2338,2013021041,20132014,2014-03-20 02:00:00+00:00,23,31,4,100.0,23,28,32,5,90.9090909090909,18
855,2013021042,20132014,2014-03-20 23:00:00+00:00,33,29,6,86.95652173913044,1,28,27,4,86.20689655172413,30
1175,2013021043,20132014,2014-03-20 23:00:00+00:00,32,25,7,94.28571428571428,4,16,31,2,86.20689655172413,25
1426,2013021044,20132014,2014-03-20 23:30:00+00:00,29,22,6,92.5,8,21,26,5,92.5925925925926,29
2000,2013021045,20132014,2014-03-20 23:30:00+00:00,29,39,4,82.14285714285714,9,29,32,4,87.09677419354838,14
1121,2013021046,20132014,2014-03-20 23:30:00+00:00,34,27,7,90.69767441860465,17,28,28,6,83.33333333333334,5
1557,2013021047,20132014,2014-03-21 01:30:00+00:00,26,21,5,91.66666666666666,22,17,32,2,97.22222222222221,7
807,2013021049,20132014,2014-03-21 02:30:00+00:00,17,26,3,95.45454545454545,26,31,32,5,96.42857142857143,15
1535,2013021050,20132014,2014-03-21 02:30:00+00:00,28,21,6,88.88888888888889,28,31,28,7,89.28571428571429,24
1027,2013021051,20132014,2014-03-21 23:00:00+00:00,36,26,6,93.54838709677419,29,37,25,7,96.15384615384616,3
989,2013021052,20132014,2014-03-22 00:00:00+00:00,33,20,6,92.85714285714286,16,24,33,4,88.0,12
1917,2013021053,20132014,2014-03-22 01:00:00+00:00,39,33,6,92.85714285714286,21,43,26,7,100.0,6
1303,2013021054,20132014,2014-03-22 01:00:00+00:00,38,24,8,72.72727272727273,20,26,33,4,82.75862068965517,18
1995,2013021055,20132014,2014-03-22 17:00:00+00:00,35,21,8,96.96969696969697,4,18,18,6,83.33333333333334,19
2503,2013021056,20132014,2014-03-22 17:00:00+00:00,33,25,6,87.5,5,29,33,4,86.20689655172413,14
1338,2013021057,20132014,2014-03-22 18:00:00+00:00,25,19,7,90.0,30,23,33,3,93.33333333333333,17
1013,2013021058,20132014,2014-03-22 19:00:00+00:00,32,23,6,96.29629629629629,25,30,38,4,93.18181818181817,9
1124,2013021059,20132014,2014-03-22 20:00:00+00:00,19,24,4,100.0,26,28,45,3,86.20689655172413,13
2100,2013021060,20132014,2014-03-22 23:00:00+00:00,38,27,8,88.88888888888889,10,26,30,5,91.66666666666666,8
854,2013021061,20132014,2014-03-22 23:00:00+00:00,30,31,6,96.15384615384616,1,36,25,7,100.0,3
889,2013021062,20132014,2014-03-22 23:00:00+00:00,32,33,4,90.625,52,23,34,3,94.44444444444444,12
2002,2013021064,20132014,2014-03-23 02:00:00+00:00,26,22,5,74.19354838709677,22,20,25,3,96.0,20
2512,2013021065,20132014,2014-03-23 02:30:00+00:00,31,22,7,92.0,28,27,34,4,94.44444444444444,15
1387,2013021066,20132014,2014-03-23 17:00:00+00:00,24,43,2,100.0,2,20,25,5,93.75,29
2177,2013021067,20132014,2014-03-23 17:00:00+00:00,33,25,6,96.29629629629629,5,17,21,5,100.0,19
1427,2013021068,20132014,2014-03-23 23:00:00+00:00,28,32,5,91.30434782608695,1,27,32,4,87.5,10
1333,2013021069,20132014,2014-03-23 23:00:00+00:00,34,19,7,88.23529411764706,16,28,33,5,100.0,18
